"","Country","Hotels","Date"
"6798","Bulgaria","2261","2017-FEB-12"
"6799","Vietnam","8","2017-FEB-12"
"6800","San Marino","18","2017-FEB-12"
"6801","Indonesia","5","2017-FEB-12"
"6802","Luxembourg","182","2017-FEB-12"
"6803","Latvia","297","2017-FEB-12"
"6804","Cameroon","91","2017-FEB-12"
"6805","Andorra","165","2017-FEB-12"
"6806","Albania","606","2017-FEB-12"
"6807","Mozambique","50","2017-FEB-12"
"6808","Moldova","90","2017-FEB-12"
"6809","Brunei (Brunei D.) hotels","23","2017-FEB-12"
"6810","Angola","55","2017-FEB-12"
"6811","Niue  hotel","1","2017-FEB-12"
"6812","French Guiana","16","2017-FEB-12"
"6813","Rwanda","118","2017-FEB-12"
"6814","Jordan","218","2017-FEB-12"
"6815","Equatorial Guinea (Eq. Guinea) hotels","8","2017-FEB-12"
"6816","Bosnia and Herzegovina (Bosnia Herz) hotels","286","2017-FEB-12"
"6817","Bhutan","30","2017-FEB-12"
"6818","Benin","54","2017-FEB-12"
"6819","Gabon","16","2017-FEB-12"
"6820","Uganda","307","2017-FEB-12"
"6821","Tajikistan","25","2017-FEB-12"
"6822","Malawi","18","2017-FEB-12"
"6823","Libya","3","2017-FEB-12"
"6824","Bangladesh","154","2017-FEB-12"
"6825","Uzbekistan","132","2017-FEB-12"
"6826","Lithuania","336","2017-FEB-12"
"6827","Djibouti","10","2017-FEB-12"
"6828","Chad","7","2017-FEB-12"
"6829","Burkina Faso","17","2017-FEB-12"
"6830","Azerbaijan","2","2017-FEB-12"
"6831","Serbia","376","2017-FEB-12"
"6832","Swaziland","11","2017-FEB-12"
"6833","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-FEB-12"
"6834","Paraguay","106","2017-FEB-12"
"6835","Mongolia","88","2017-FEB-12"
"6836","Laos","269","2017-FEB-12"
"6837","Ivory Coast","97","2017-FEB-12"
"6838","Crimea","571","2017-FEB-12"
"6839","Kosovo","61","2017-FEB-12"
"6840","Northern Mariana Islands (N Mariana Is) hotels","17","2017-FEB-12"
"6841","Nepal","416","2017-FEB-12"
"6842","Mauritania","28","2017-FEB-12"
"6843","Kyrgyzstan","114","2017-FEB-12"
"6844","Guinea","11","2017-FEB-12"
"6845","Grenada","11","2017-FEB-12"
"6846","Estonia","226","2017-FEB-12"
"6847","East Timor","16","2017-FEB-12"
"6848","Belarus","171","2017-FEB-12"
"6849","Algeria","25","2017-FEB-12"
"6850","Togo","62","2017-FEB-12"
"6851","Slovakia  hotel","1","2017-FEB-12"
"6852","Reunion","67","2017-FEB-12"
"6853","Mali","21","2017-FEB-12"
"6854","Botswana","30","2017-FEB-12"
"6855","Zambia","2","2017-FEB-12"
"6856","Norfolk Island","6","2017-FEB-12"
"6857","Namibia","51","2017-FEB-12"
"6858","Macedonia","232","2017-FEB-12"
"6859","Lesotho","7","2017-FEB-12"
"6860","Guinea-Bissau","4","2017-FEB-12"
"6861","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-FEB-12"
"6862","Puerto Rico","110","2017-FEB-12"
"6863","Bermuda","9","2017-FEB-12"
"6864","Iceland","215","2017-FEB-12"
"6865","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-FEB-12"
"6866","Haiti","50","2017-FEB-12"
"6867","Barbados","35","2017-FEB-12"
"6868","Bahamas","39","2017-FEB-12"
"6869","Aruba","14","2017-FEB-12"
"6870","Guam","14","2017-FEB-12"
"6871","Saint Barts (St. Barts) hotels","15","2017-FEB-12"
"6872","Singapore","308","2017-FEB-12"
"6873","Maldives  hotel","1","2017-FEB-12"
"6874","Jamaica  hotel","1","2017-FEB-12"
"6875","Saint Lucia","18","2017-FEB-12"
"6876","Cayman Islands","5","2017-FEB-12"
"6877","Costa Rica","774","2017-FEB-12"
"6878","Guadeloupe","42","2017-FEB-12"
"6879","United Kingdom (the UK) hotels","7","2017-FEB-12"
"6880","Dominican Republic (Dominican Rep) hotels","262","2017-FEB-12"
"6881","Panama","270","2017-FEB-12"
"6882","Japan","3650","2017-FEB-12"
"6883","Ireland","805","2017-FEB-12"
"6884","Mexico","10","2017-FEB-12"
"6885","Canada","2902","2017-FEB-12"
"6886","Saint Martin","20","2017-FEB-12"
"6887","Italy","5","2017-FEB-12"
"6888","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-FEB-12"
"6889","Belize","88","2017-FEB-12"
"6890","Guyana","17","2017-FEB-12"
"6891","Israel","456","2017-FEB-12"
"6892","Germany","14578","2017-FEB-12"
"6893","Martinique","30","2017-FEB-12"
"6894","India","28","2017-FEB-12"
"6895","Trinidad and Tobago (Trinidad Tbgo) hotels","26","2017-FEB-12"
"6896","New Zealand  hotel","1","2017-FEB-12"
"6897","Ghana","2","2017-FEB-12"
"6898","Philippines","1023","2017-FEB-12"
"6899","Monaco","12","2017-FEB-12"
"6900","South Korea","1452","2017-FEB-12"
"6901","Nigeria","613","2017-FEB-12"
"6902","Australia","2","2017-FEB-12"
"6903","Denmark","528","2017-FEB-12"
"6904","Mauritius","88","2017-FEB-12"
"6905","Greenland","10","2017-FEB-12"
"6906","Thailand","23","2017-FEB-12"
"6907","Peru","1528","2017-FEB-12"
"6908","Malta","111","2017-FEB-12"
"6909","Colombia","8","2017-FEB-12"
"6910","Greece","4828","2017-FEB-12"
"6911","Seychelles","51","2017-FEB-12"
"6912","France","15347","2017-FEB-12"
"6913","Dominica","16","2017-FEB-12"
"6914","Turkey","11","2017-FEB-12"
"6915","Fiji","43","2017-FEB-12"
"6916","Sweden","1249","2017-FEB-12"
"6917","Sri Lanka","10","2017-FEB-12"
"6918","Malaysia","2157","2017-FEB-12"
"6919","Anguilla","7","2017-FEB-12"
"6920","Nicaragua","295","2017-FEB-12"
"6921","Guatemala","3","2017-FEB-12"
"6922","Samoa","19","2017-FEB-12"
"6923","Portugal  hotel","1","2017-FEB-12"
"6924","Argentina","10","2017-FEB-12"
"6925","Armenia","230","2017-FEB-12"
"6926","Switzerland","2751","2017-FEB-12"
"6927","St. Maarten","16","2017-FEB-12"
"6928","Tonga","14","2017-FEB-12"
"6929","Egypt","253","2017-FEB-12"
"6930","Chile","955","2017-FEB-12"
"6931","Taiwan","24","2017-FEB-12"
"6932","Finland","588","2017-FEB-12"
"6933","Curaçao","38","2017-FEB-12"
"6934","Spain","9374","2017-FEB-12"
"6935","Belgium","1357","2017-FEB-12"
"6936","Qatar","81","2017-FEB-12"
"6937","Oman","124","2017-FEB-12"
"6938","Gambia","18","2017-FEB-12"
"6939","Tanzania","3","2017-FEB-12"
"6940","Lebanon","232","2017-FEB-12"
"6941","Ecuador","4","2017-FEB-12"
"6942","Cambodia","951","2017-FEB-12"
"6943","Madagascar","146","2017-FEB-12"
"6944","Solomon Islands (Solomon Is) hotels","7","2017-FEB-12"
"6945","Croatia","805","2017-FEB-12"
"6946","Honduras  hotel","1","2017-FEB-12"
"6947","Bahrain","73","2017-FEB-12"
"6948","Liechtenstein","20","2017-FEB-12"
"6949","United Arab Emirates (U.A. Emirates) hotels","539","2017-FEB-12"
"6950","Saudi Arabia  hotel","1","2017-FEB-12"
"6951","Poland","4","2017-FEB-12"
"6952","Netherlands","2227","2017-FEB-12"
"6953","Cape Verde","65","2017-FEB-12"
"6954","El Salvador","117","2017-FEB-12"
"6955","Austria","4523","2017-FEB-12"
"6956","New Caledonia","20","2017-FEB-12"
"6957","Norway","805","2017-FEB-12"
"6958","China","25095","2017-FEB-12"
"6959","Tunisia","223","2017-FEB-12"
"6960","Kenya","474","2017-FEB-12"
"6961","Cyprus","204","2017-FEB-12"
"6962","Suriname","33","2017-FEB-12"
"6963","Russia (Russian Fed.) hotels","6400","2017-FEB-12"
"6964","Uruguay","393","2017-FEB-12"
"6965","Faroe Islands","6","2017-FEB-12"
"6966","Papua New Guinea (Pap New Guinea) hotels","28","2017-FEB-12"
"6967","Iraq","85","2017-FEB-12"
"6968","Ukraine","1445","2017-FEB-12"
"6969","Morocco","665","2017-FEB-12"
"6970","Cook Islands","4","2017-FEB-12"
"6971","Kuwait","52","2017-FEB-12"
"6972","French Polynesia (Fr Polynesia) hotels","29","2017-FEB-12"
"6973","Romania","1522","2017-FEB-12"
"6974","Bolivia","238","2017-FEB-12"
"6975","Venezuela","16","2017-FEB-12"
"6976","South Africa  hotel","1","2017-FEB-12"
"6977","Slovenia","325","2017-FEB-12"
"6978","Myanmar","714","2017-FEB-12"
"6979","Senegal","132","2017-FEB-12"
"6980","Macau","60","2017-FEB-12"
"6981","Montenegro","255","2017-FEB-12"
"6982","Vanuatu","10","2017-FEB-12"
"6983","Ethiopia","216","2017-FEB-12"
"6984","Pakistan  hotel","1","2017-FEB-12"
"6985","Kazakhstan","371","2017-FEB-12"
"6986","Hungary","1038","2017-FEB-12"
"6987","Czech Republic (Czech Rep.) hotels","2225","2017-FEB-12"
"6988","Bulgaria","2261","2017-FEB-12"
"6989","Vietnam","8","2017-FEB-12"
"6990","San Marino","18","2017-FEB-12"
"6991","Indonesia","5","2017-FEB-12"
"6992","Luxembourg","182","2017-FEB-12"
"6993","Latvia","297","2017-FEB-12"
"6994","Cameroon","91","2017-FEB-12"
"6995","Andorra","165","2017-FEB-12"
"6996","Albania","606","2017-FEB-12"
"6997","Mozambique","50","2017-FEB-12"
"6998","Moldova","90","2017-FEB-12"
"6999","Brunei (Brunei D.) hotels","23","2017-FEB-12"
"7000","Angola","55","2017-FEB-12"
"7001","Niue  hotel","1","2017-FEB-12"
"7002","French Guiana","16","2017-FEB-12"
"7003","Rwanda","118","2017-FEB-12"
"7004","Jordan","218","2017-FEB-12"
"7005","Equatorial Guinea (Eq. Guinea) hotels","8","2017-FEB-12"
"7006","Bosnia and Herzegovina (Bosnia Herz) hotels","286","2017-FEB-12"
"7007","Bhutan","30","2017-FEB-12"
"7008","Benin","54","2017-FEB-12"
"7009","Gabon","16","2017-FEB-12"
"7010","Uganda","307","2017-FEB-12"
"7011","Tajikistan","25","2017-FEB-12"
"7012","Malawi","18","2017-FEB-12"
"7013","Libya","3","2017-FEB-12"
"7014","Bangladesh","154","2017-FEB-12"
"7015","Uzbekistan","132","2017-FEB-12"
"7016","Lithuania","336","2017-FEB-12"
"7017","Djibouti","10","2017-FEB-12"
"7018","Chad","7","2017-FEB-12"
"7019","Burkina Faso","17","2017-FEB-12"
"7020","Azerbaijan","2","2017-FEB-12"
"7021","Serbia","376","2017-FEB-12"
"7022","Swaziland","11","2017-FEB-12"
"7023","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-FEB-12"
"7024","Paraguay","106","2017-FEB-12"
"7025","Mongolia","88","2017-FEB-12"
"7026","Laos","269","2017-FEB-12"
"7027","Ivory Coast","97","2017-FEB-12"
"7028","Crimea","571","2017-FEB-12"
"7029","Kosovo","61","2017-FEB-12"
"7030","Northern Mariana Islands (N Mariana Is) hotels","17","2017-FEB-12"
"7031","Nepal","416","2017-FEB-12"
"7032","Mauritania","28","2017-FEB-12"
"7033","Kyrgyzstan","114","2017-FEB-12"
"7034","Guinea","11","2017-FEB-12"
"7035","Grenada","11","2017-FEB-12"
"7036","Estonia","226","2017-FEB-12"
"7037","East Timor","16","2017-FEB-12"
"7038","Belarus","171","2017-FEB-12"
"7039","Algeria","25","2017-FEB-12"
"7040","Togo","62","2017-FEB-12"
"7041","Slovakia  hotel","1","2017-FEB-12"
"7042","Reunion","67","2017-FEB-12"
"7043","Mali","21","2017-FEB-12"
"7044","Botswana","30","2017-FEB-12"
"7045","Zambia","2","2017-FEB-12"
"7046","Norfolk Island","6","2017-FEB-12"
"7047","Namibia","51","2017-FEB-12"
"7048","Macedonia","232","2017-FEB-12"
"7049","Lesotho","7","2017-FEB-12"
"7050","Guinea-Bissau","4","2017-FEB-12"
"7051","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-FEB-12"
"7052","Puerto Rico","110","2017-FEB-14"
"7053","Bermuda","9","2017-FEB-14"
"7054","Iceland","215","2017-FEB-14"
"7055","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-FEB-14"
"7056","Haiti  hotel","1","2017-FEB-14"
"7057","Barbados","35","2017-FEB-14"
"7058","Bahamas","39","2017-FEB-14"
"7059","Aruba","14","2017-FEB-14"
"7060","Guam","14","2017-FEB-14"
"7061","Saint Barts (St. Barts) hotels","15","2017-FEB-14"
"7062","Singapore","308","2017-FEB-14"
"7063","Maldives","76","2017-FEB-14"
"7064","Jamaica  hotel","1","2017-FEB-14"
"7065","Saint Lucia","18","2017-FEB-14"
"7066","Cayman Islands","5","2017-FEB-14"
"7067","Costa Rica","9","2017-FEB-14"
"7068","Guadeloupe","42","2017-FEB-14"
"7069","United Kingdom (the UK) hotels","7670","2017-FEB-14"
"7070","Dominican Republic (Dominican Rep) hotel","1","2017-FEB-14"
"7071","Panama","4","2017-FEB-14"
"7072","Japan","3655","2017-FEB-14"
"7073","Ireland","805","2017-FEB-14"
"7074","Mexico","4810","2017-FEB-14"
"7075","Canada  hotel","1","2017-FEB-14"
"7076","Saint Martin","20","2017-FEB-14"
"7077","Italy","5","2017-FEB-14"
"7078","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-FEB-14"
"7079","Belize","88","2017-FEB-14"
"7080","Guyana","17","2017-FEB-14"
"7081","Israel","456","2017-FEB-14"
"7082","Germany","14578","2017-FEB-14"
"7083","Martinique","30","2017-FEB-14"
"7084","India","13064","2017-FEB-14"
"7085","Trinidad and Tobago (Trinidad Tbgo) hotels","26","2017-FEB-14"
"7086","New Zealand  hotel","1","2017-FEB-14"
"7087","Ghana","2","2017-FEB-14"
"7088","Philippines","1023","2017-FEB-14"
"7089","Monaco","12","2017-FEB-14"
"7090","South Korea","1453","2017-FEB-14"
"7091","Nigeria","619","2017-FEB-14"
"7092","Australia","2","2017-FEB-14"
"7093","Denmark","529","2017-FEB-14"
"7094","Mauritius","88","2017-FEB-14"
"7095","Greenland","10","2017-FEB-14"
"7096","Thailand","4101","2017-FEB-14"
"7097","Peru","1529","2017-FEB-14"
"7098","Malta","111","2017-FEB-14"
"7099","Colombia","2680","2017-FEB-14"
"7100","Greece","4830","2017-FEB-14"
"7101","Seychelles","51","2017-FEB-14"
"7102","France  hotel","1","2017-FEB-14"
"7103","Dominica","16","2017-FEB-14"
"7104","Turkey","11","2017-FEB-14"
"7105","Fiji","43","2017-FEB-14"
"7106","Sweden","1251","2017-FEB-14"
"7107","Sri Lanka","10","2017-FEB-14"
"7108","Malaysia","11","2017-FEB-14"
"7109","Anguilla","7","2017-FEB-14"
"7110","Nicaragua","5","2017-FEB-14"
"7111","Guatemala","3","2017-FEB-14"
"7112","Samoa","19","2017-FEB-14"
"7113","Portugal","1525","2017-FEB-14"
"7114","Argentina","2524","2017-FEB-14"
"7115","Armenia","4","2017-FEB-14"
"7116","Switzerland","2751","2017-FEB-14"
"7117","St. Maarten","16","2017-FEB-14"
"7118","Tonga","14","2017-FEB-14"
"7119","Egypt","253","2017-FEB-14"
"7120","Chile","953","2017-FEB-14"
"7121","Taiwan","1171","2017-FEB-14"
"7122","Finland","588","2017-FEB-14"
"7123","Curaçao","38","2017-FEB-14"
"7124","Spain","9376","2017-FEB-14"
"7125","Belgium","1357","2017-FEB-14"
"7126","Qatar","81","2017-FEB-14"
"7127","Oman","124","2017-FEB-14"
"7128","Gambia","18","2017-FEB-14"
"7129","Tanzania","436","2017-FEB-14"
"7130","Lebanon","230","2017-FEB-14"
"7131","Ecuador","738","2017-FEB-14"
"7132","Cambodia","950","2017-FEB-14"
"7133","Madagascar","146","2017-FEB-14"
"7134","Solomon Islands (Solomon Is) hotels","7","2017-FEB-14"
"7135","Croatia","805","2017-FEB-14"
"7136","Honduras  hotel","1","2017-FEB-14"
"7137","Bahrain","73","2017-FEB-14"
"7138","Liechtenstein","20","2017-FEB-14"
"7139","United Arab Emirates (U.A. Emirates) hotels","539","2017-FEB-14"
"7140","Saudi Arabia  hotel","1","2017-FEB-14"
"7141","Poland","4","2017-FEB-14"
"7142","Netherlands","2228","2017-FEB-14"
"7143","Cape Verde","65","2017-FEB-14"
"7144","El Salvador  hotel","1","2017-FEB-14"
"7145","Austria","4522","2017-FEB-14"
"7146","New Caledonia","20","2017-FEB-14"
"7147","Norway","804","2017-FEB-14"
"7148","China","25113","2017-FEB-14"
"7149","Tunisia","222","2017-FEB-14"
"7150","Kenya","474","2017-FEB-14"
"7151","Cyprus","204","2017-FEB-14"
"7152","Suriname","33","2017-FEB-14"
"7153","Russia (Russian Fed.) hotels","6409","2017-FEB-14"
"7154","Uruguay","394","2017-FEB-14"
"7155","Faroe Islands","6","2017-FEB-14"
"7156","Papua New Guinea (Pap New Guinea) hotels","28","2017-FEB-14"
"7157","Iraq","83","2017-FEB-14"
"7158","Ukraine","1446","2017-FEB-14"
"7159","Morocco","663","2017-FEB-14"
"7160","Cook Islands  hotel","1","2017-FEB-14"
"7161","Kuwait","52","2017-FEB-14"
"7162","French Polynesia (Fr Polynesia) hotels","29","2017-FEB-14"
"7163","Romania","1521","2017-FEB-14"
"7164","Bolivia","238","2017-FEB-14"
"7165","Venezuela","16","2017-FEB-14"
"7166","South Africa","762","2017-FEB-14"
"7167","Slovenia","324","2017-FEB-14"
"7168","Myanmar","715","2017-FEB-14"
"7169","Senegal","132","2017-FEB-14"
"7170","Macau","60","2017-FEB-14"
"7171","Montenegro","254","2017-FEB-14"
"7172","Vanuatu","10","2017-FEB-14"
"7173","Ethiopia","216","2017-FEB-14"
"7174","Pakistan","161","2017-FEB-14"
"7175","Kazakhstan","9","2017-FEB-14"
"7176","Hungary","1038","2017-FEB-14"
"7177","Czech Republic (Czech Rep.) hotels","2227","2017-FEB-14"
"7178","Bulgaria","2260","2017-FEB-14"
"7179","Vietnam","3791","2017-FEB-14"
"7180","San Marino","18","2017-FEB-14"
"7181","Indonesia","5","2017-FEB-14"
"7182","Luxembourg","182","2017-FEB-14"
"7183","Latvia","300","2017-FEB-14"
"7184","Cameroon","91","2017-FEB-14"
"7185","Andorra","165","2017-FEB-14"
"7186","Albania","608","2017-FEB-14"
"7187","Mozambique","3","2017-FEB-14"
"7188","Moldova","91","2017-FEB-14"
"7189","Brunei (Brunei D.) hotels","23","2017-FEB-14"
"7190","Angola","3","2017-FEB-14"
"7191","Niue  hotel","1","2017-FEB-14"
"7192","French Guiana","16","2017-FEB-14"
"7193","Rwanda","117","2017-FEB-14"
"7194","Jordan","217","2017-FEB-14"
"7195","Equatorial Guinea (Eq. Guinea) hotels","8","2017-FEB-14"
"7196","Bosnia and Herzegovina (Bosnia Herz) hotels","286","2017-FEB-14"
"7197","Bhutan","30","2017-FEB-14"
"7198","Benin","56","2017-FEB-14"
"7199","Gabon","16","2017-FEB-14"
"7200","Uganda","2","2017-FEB-14"
"7201","Tajikistan","25","2017-FEB-14"
"7202","Malawi","18","2017-FEB-14"
"7203","Libya","3","2017-FEB-14"
"7204","Bangladesh","154","2017-FEB-14"
"7205","Uzbekistan  hotel","1","2017-FEB-14"
"7206","Lithuania","336","2017-FEB-14"
"7207","Djibouti","10","2017-FEB-14"
"7208","Chad","7","2017-FEB-14"
"7209","Burkina Faso","17","2017-FEB-14"
"7210","Azerbaijan","2","2017-FEB-14"
"7211","Serbia","376","2017-FEB-14"
"7212","Swaziland","11","2017-FEB-14"
"7213","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-FEB-14"
"7214","Paraguay","106","2017-FEB-14"
"7215","Mongolia","87","2017-FEB-14"
"7216","Laos","269","2017-FEB-14"
"7217","Ivory Coast","97","2017-FEB-14"
"7218","Crimea","572","2017-FEB-14"
"7219","Kosovo","63","2017-FEB-14"
"7220","Northern Mariana Islands (N Mariana Is) hotels","18","2017-FEB-14"
"7221","Nepal","416","2017-FEB-14"
"7222","Mauritania","28","2017-FEB-14"
"7223","Kyrgyzstan","114","2017-FEB-14"
"7224","Guinea","11","2017-FEB-14"
"7225","Grenada","11","2017-FEB-14"
"7226","Estonia","225","2017-FEB-14"
"7227","East Timor","16","2017-FEB-14"
"7228","Belarus","171","2017-FEB-14"
"7229","Algeria","25","2017-FEB-14"
"7230","Togo","63","2017-FEB-14"
"7231","Slovakia  hotel","1","2017-FEB-14"
"7232","Reunion","67","2017-FEB-14"
"7233","Mali","21","2017-FEB-14"
"7234","Botswana","30","2017-FEB-14"
"7235","Zambia","2","2017-FEB-14"
"7236","Norfolk Island","6","2017-FEB-14"
"7237","Namibia  hotel","1","2017-FEB-14"
"7238","Macedonia","232","2017-FEB-14"
"7239","Lesotho","7","2017-FEB-14"
"7240","Guinea-Bissau","4","2017-FEB-14"
"7241","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-FEB-14"
"7242","Puerto Rico","110","2017-FEB-15"
"7243","Bermuda","9","2017-FEB-15"
"7244","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-FEB-15"
"7245","Iceland","215","2017-FEB-15"
"7246","Haiti  hotel","1","2017-FEB-15"
"7247","Barbados","35","2017-FEB-15"
"7248","Guam","14","2017-FEB-15"
"7249","Aruba","14","2017-FEB-15"
"7250","Bahamas","39","2017-FEB-15"
"7251","Saint Barts (St. Barts) hotels","15","2017-FEB-15"
"7252","Singapore","308","2017-FEB-15"
"7253","Maldives","76","2017-FEB-15"
"7254","Jamaica  hotel","1","2017-FEB-15"
"7255","Guadeloupe","42","2017-FEB-15"
"7256","Costa Rica","783","2017-FEB-15"
"7257","Cayman Islands","5","2017-FEB-15"
"7258","Dominican Republic (Dominican Rep) hotel","1","2017-FEB-15"
"7259","Japan","3657","2017-FEB-15"
"7260","United Kingdom (the UK) hotels","7","2017-FEB-15"
"7261","Panama","270","2017-FEB-15"
"7262","Saint Lucia","18","2017-FEB-15"
"7263","Mexico","4818","2017-FEB-15"
"7264","Canada  hotel","1","2017-FEB-15"
"7265","Belize","88","2017-FEB-15"
"7266","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-FEB-15"
"7267","Ireland","806","2017-FEB-15"
"7268","Italy","5","2017-FEB-15"
"7269","Saint Martin","20","2017-FEB-15"
"7270","Israel","457","2017-FEB-15"
"7271","Martinique","31","2017-FEB-15"
"7272","Guyana","17","2017-FEB-15"
"7273","India","13134","2017-FEB-15"
"7274","Ghana","309","2017-FEB-15"
"7275","Germany","4","2017-FEB-15"
"7276","Trinidad and Tobago (Trinidad Tbgo) hotels","26","2017-FEB-15"
"7277","New Zealand  hotel","1","2017-FEB-15"
"7278","Monaco","12","2017-FEB-15"
"7279","Peru","1529","2017-FEB-15"
"7280","Nigeria","621","2017-FEB-15"
"7281","South Korea","2","2017-FEB-15"
"7282","Denmark","529","2017-FEB-15"
"7283","Greenland","10","2017-FEB-15"
"7284","Colombia","2683","2017-FEB-15"
"7285","Dominica","16","2017-FEB-15"
"7286","Mauritius","88","2017-FEB-15"
"7287","Philippines","1024","2017-FEB-15"
"7288","Malta","112","2017-FEB-15"
"7289","Australia","1304","2017-FEB-15"
"7290","Turkey","6839","2017-FEB-15"
"7291","Samoa","19","2017-FEB-15"
"7292","Sweden","1251","2017-FEB-15"
"7293","Anguilla","7","2017-FEB-15"
"7294","Seychelles","51","2017-FEB-15"
"7295","Malaysia","2160","2017-FEB-15"
"7296","Fiji","43","2017-FEB-15"
"7297","Tonga","14","2017-FEB-15"
"7298","Portugal","1526","2017-FEB-15"
"7299","Greece","4830","2017-FEB-15"
"7300","Armenia","230","2017-FEB-15"
"7301","Argentina","9","2017-FEB-15"
"7302","France  hotel","1","2017-FEB-15"
"7303","Thailand","4107","2017-FEB-15"
"7304","Nicaragua","5","2017-FEB-15"
"7305","Chile","953","2017-FEB-15"
"7306","Belgium","1357","2017-FEB-15"
"7307","Spain","9379","2017-FEB-15"
"7308","Gambia","18","2017-FEB-15"
"7309","Switzerland","2750","2017-FEB-15"
"7310","Solomon Islands (Solomon Is) hotels","7","2017-FEB-15"
"7311","Sri Lanka","1646","2017-FEB-15"
"7312","Guatemala","363","2017-FEB-15"
"7313","Egypt","254","2017-FEB-15"
"7314","Taiwan","24","2017-FEB-15"
"7315","Liechtenstein","20","2017-FEB-15"
"7316","St. Maarten","16","2017-FEB-15"
"7317","Oman","124","2017-FEB-15"
"7318","Tanzania","438","2017-FEB-15"
"7319","Netherlands  hotel","1","2017-FEB-15"
"7320","Croatia","804","2017-FEB-15"
"7321","Bahrain","73","2017-FEB-15"
"7322","Curaçao","38","2017-FEB-15"
"7323","Qatar","81","2017-FEB-15"
"7324","Ecuador","739","2017-FEB-15"
"7325","United Arab Emirates (U.A. Emirates) hotels","539","2017-FEB-15"
"7326","Finland","587","2017-FEB-15"
"7327","Madagascar","147","2017-FEB-15"
"7328","Cambodia","952","2017-FEB-15"
"7329","Norway","804","2017-FEB-15"
"7330","Tunisia","223","2017-FEB-15"
"7331","Saudi Arabia","729","2017-FEB-15"
"7332","Lebanon","230","2017-FEB-15"
"7333","China","33","2017-FEB-15"
"7334","Cape Verde","65","2017-FEB-15"
"7335","Austria","4525","2017-FEB-15"
"7336","Ukraine","1447","2017-FEB-15"
"7337","Kenya","475","2017-FEB-15"
"7338","Cyprus","204","2017-FEB-15"
"7339","Poland","2649","2017-FEB-15"
"7340","New Caledonia","20","2017-FEB-15"
"7341","French Polynesia (Fr Polynesia) hotels","29","2017-FEB-15"
"7342","El Salvador","117","2017-FEB-15"
"7343","Suriname","33","2017-FEB-15"
"7344","Russia (Russian Fed.) hotels","6421","2017-FEB-15"
"7345","Kuwait","52","2017-FEB-15"
"7346","Morocco","666","2017-FEB-15"
"7347","Iraq","83","2017-FEB-15"
"7348","Faroe Islands","6","2017-FEB-15"
"7349","Uruguay","394","2017-FEB-15"
"7350","Honduras","232","2017-FEB-15"
"7351","Papua New Guinea (Pap New Guinea) hotels","28","2017-FEB-15"
"7352","Cook Islands  hotel","1","2017-FEB-15"
"7353","Bolivia","238","2017-FEB-15"
"7354","Slovenia","324","2017-FEB-15"
"7355","Venezuela","16","2017-FEB-15"
"7356","Macau","60","2017-FEB-15"
"7357","Ethiopia","217","2017-FEB-15"
"7358","Romania","1523","2017-FEB-15"
"7359","Pakistan","161","2017-FEB-15"
"7360","Montenegro","254","2017-FEB-15"
"7361","Senegal","132","2017-FEB-15"
"7362","Luxembourg","182","2017-FEB-15"
"7363","Equatorial Guinea (Eq. Guinea) hotels","8","2017-FEB-15"
"7364","Vanuatu","10","2017-FEB-15"
"7365","South Africa  hotel","1","2017-FEB-15"
"7366","Indonesia","5","2017-FEB-15"
"7367","Hungary","1038","2017-FEB-15"
"7368","Myanmar","717","2017-FEB-15"
"7369","Kazakhstan","9","2017-FEB-15"
"7370","Bhutan","30","2017-FEB-15"
"7371","Angola","3","2017-FEB-15"
"7372","Vietnam","8","2017-FEB-15"
"7373","Cameroon","91","2017-FEB-15"
"7374","Benin","56","2017-FEB-15"
"7375","Albania","609","2017-FEB-15"
"7376","San Marino","18","2017-FEB-15"
"7377","Rwanda","117","2017-FEB-15"
"7378","Jordan","217","2017-FEB-15"
"7379","Czech Republic (Czech Rep.) hotels","2225","2017-FEB-15"
"7380","Bosnia and Herzegovina (Bosnia Herz) hotels","286","2017-FEB-15"
"7381","Uganda","311","2017-FEB-15"
"7382","Niue  hotel","1","2017-FEB-15"
"7383","Mozambique","50","2017-FEB-15"
"7384","French Guiana","16","2017-FEB-15"
"7385","Andorra","165","2017-FEB-15"
"7386","Moldova","91","2017-FEB-15"
"7387","Libya","3","2017-FEB-15"
"7388","Latvia","299","2017-FEB-15"
"7389","Bulgaria","2261","2017-FEB-15"
"7390","Brunei (Brunei D.) hotels","23","2017-FEB-15"
"7391","Uzbekistan","134","2017-FEB-15"
"7392","Tajikistan","25","2017-FEB-15"
"7393","Swaziland","11","2017-FEB-15"
"7394","Burkina Faso","17","2017-FEB-15"
