"","Country","Hotels","Date"
"621","Sweden","6887","2017-MAR-01"
"622","Croatia","65100","2017-MAR-01"
"623","Austria","24165","2017-MAR-01"
"624","Argentina","11081","2017-MAR-01"
"625","Solomon Islands (Solomon Is) hotels","22","2017-MAR-01"
"626","Samoa","67","2017-MAR-01"
"627","Oman","304","2017-MAR-01"
"628","Fiji","214","2017-MAR-01"
"629","Tonga","60","2017-MAR-01"
"630","Qatar","125","2017-MAR-01"
"631","Gambia","99","2017-MAR-01"
"632","Ethiopia","355","2017-MAR-01"
"633","Malaysia","5809","2017-MAR-01"
"634","Greece","25364","2017-MAR-01"
"635","Chile","8348","2017-MAR-01"
"636","Portugal","19296","2017-MAR-01"
"637","Bahrain","155","2017-MAR-01"
"638","Anguilla","55","2017-MAR-01"
"639","Sri Lanka","7548","2017-MAR-01"
"640","Tunisia","640","2017-MAR-01"
"641","Liechtenstein","37","2017-MAR-01"
"642","United Arab Emirates (U.A. Emirates) hotels","1577","2017-MAR-01"
"643","Tanzania","1304","2017-MAR-01"
"644","Taiwan","4972","2017-MAR-01"
"645","Spain","62785","2017-MAR-01"
"646","Egypt","1466","2017-MAR-01"
"647","Macau","67","2017-MAR-01"
"648","China","46096","2017-MAR-01"
"649","Kuwait","129","2017-MAR-01"
"650","Morocco","4759","2017-MAR-01"
"651","Ecuador","2262","2017-MAR-01"
"652","Cyprus","3535","2017-MAR-01"
"653","Thailand","18128","2017-MAR-01"
"654","Norway","4217","2017-MAR-01"
"655","New Caledonia","43","2017-MAR-01"
"656","Kenya","1756","2017-MAR-01"
"657","Iraq","91","2017-MAR-01"
"658","St. Maarten","176","2017-MAR-01"
"659","Netherlands","10654","2017-MAR-01"
"660","Cape Verde","412","2017-MAR-01"
"661","Finland","2637","2017-MAR-01"
"662","Uruguay","1858","2017-MAR-01"
"663","Ukraine","6330","2017-MAR-01"
"664","Saudi Arabia","2075","2017-MAR-01"
"665","Cook Islands","168","2017-MAR-01"
"666","Switzerland","10865","2017-MAR-01"
"667","Slovenia","3242","2017-MAR-01"
"668","Nicaragua","748","2017-MAR-01"
"669","Bolivia","561","2017-MAR-01"
"670","Suriname","105","2017-MAR-01"
"671","Senegal","414","2017-MAR-01"
"672","Poland","22126","2017-MAR-01"
"673","French Polynesia (Fr Polynesia) hotels","263","2017-MAR-01"
"674","Montenegro","4982","2017-MAR-01"
"675","Pakistan","280","2017-MAR-01"
"676","Hungary","10940","2017-MAR-01"
"677","Faroe Islands","33","2017-MAR-01"
"678","Bhutan","58","2017-MAR-01"
"679","Cambodia","2382","2017-MAR-01"
"680","South Africa","10751","2017-MAR-01"
"681","Jordan","521","2017-MAR-01"
"682","El Salvador","223","2017-MAR-01"
"683","Honduras","486","2017-MAR-01"
"684","Romania","8563","2017-MAR-01"
"685","Myanmar","1092","2017-MAR-01"
"686","Luxembourg","319","2017-MAR-01"
"687","Vietnam","7309","2017-MAR-01"
"688","Russia (Russian Fed.) hotels","36274","2017-MAR-01"
"689","Albania","1708","2017-MAR-01"
"690","Venezuela","35","2017-MAR-01"
"691","Vanuatu","154","2017-MAR-01"
"692","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-01"
"693","Kazakhstan","1458","2017-MAR-01"
"694","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-01"
"695","Benin","101","2017-MAR-01"
"696","Andorra","475","2017-MAR-01"
"697","Latvia","2127","2017-MAR-01"
"698","Angola","79","2017-MAR-01"
"699","Rwanda","218","2017-MAR-01"
"700","Madagascar","305","2017-MAR-01"
"701","Lebanon","383","2017-MAR-01"
"702","Indonesia","12227","2017-MAR-01"
"703","Brunei (Brunei D.) hotels","30","2017-MAR-01"
"704","Uganda","620","2017-MAR-01"
"705","San Marino","32","2017-MAR-01"
"706","Paraguay","213","2017-MAR-01"
"707","Tajikistan","83","2017-MAR-01"
"708","Cameroon","185","2017-MAR-01"
"709","Nepal","809","2017-MAR-01"
"710","Mozambique","194","2017-MAR-01"
"711","Moldova","364","2017-MAR-01"
"712","Libya","4","2017-MAR-01"
"713","Estonia","2519","2017-MAR-01"
"714","Czech Republic (Czech Rep.) hotels","11162","2017-MAR-01"
"715","Bosnia and Herzegovina (Bosnia Herz) hotels","2413","2017-MAR-01"
"716","Crimea","4597","2017-MAR-01"
"717","Uzbekistan","223","2017-MAR-01"
"718","Swaziland","33","2017-MAR-01"
"719","Northern Mariana Islands (N Mariana Is) hotels","40","2017-MAR-01"
"720","Niue","7","2017-MAR-01"
"721","Laos","899","2017-MAR-01"
"722","Guinea-Bissau","4","2017-MAR-01"
"723","Gabon","37","2017-MAR-01"
"724","Ivory Coast","265","2017-MAR-01"
"725","Bulgaria","8118","2017-MAR-01"
"726","Belarus","2494","2017-MAR-01"
"727","Bangladesh","197","2017-MAR-01"
"728","Azerbaijan","593","2017-MAR-01"
"729","Serbia","3545","2017-MAR-01"
"730","Togo","109","2017-MAR-01"
"731","Mongolia","155","2017-MAR-01"
"732","Micronesia","5","2017-MAR-01"
"733","Malawi","77","2017-MAR-01"
"734","Lithuania","2882","2017-MAR-01"
"735","Lesotho","35","2017-MAR-01"
"736","Kyrgyzstan","520","2017-MAR-01"
"737","Guinea","19","2017-MAR-01"
"738","French Guiana","26","2017-MAR-01"
"739","Burundi","28","2017-MAR-01"
"740","Burkina Faso","39","2017-MAR-01"
"741","Kosovo","113","2017-MAR-01"
"742","Zambia","352","2017-MAR-01"
"743","Reunion","339","2017-MAR-01"
"744","Grenada","59","2017-MAR-01"
"745","Gibraltar","16","2017-MAR-01"
"746","Chad","10","2017-MAR-01"
"747","Algeria","53","2017-MAR-01"
"748","Slovakia","3965","2017-MAR-01"
"749","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-01"
"750","Mauritania","50","2017-MAR-01"
"751","East Timor","33","2017-MAR-01"
"752","Djibouti","14","2017-MAR-01"
"753","Botswana","170","2017-MAR-01"
"754","Antigua & Barbuda (Antigua, Bbda) hotels","95","2017-MAR-01"
"755","Puerto Rico","540","2017-MAR-03"
"756","Bermuda","33","2017-MAR-03"
"757","Haiti","86","2017-MAR-03"
"758","Turks & Caicos Islands (Turks, Ccs Is) hotels","97","2017-MAR-03"
"759","Iceland","1516","2017-MAR-03"
"760","Guam","36","2017-MAR-03"
"761","Barbados","390","2017-MAR-03"
"762","Jamaica","842","2017-MAR-03"
"763","Saint Barts (St. Barts) hotels","141","2017-MAR-03"
"764","Bahamas","219","2017-MAR-03"
"765","Singapore","472","2017-MAR-03"
"766","Aruba","345","2017-MAR-03"
"767","Costa Rica","3246","2017-MAR-03"
"768","Maldives","572","2017-MAR-03"
"769","Guadeloupe","602","2017-MAR-03"
"770","Cayman Islands","90","2017-MAR-03"
"771","United Kingdom (the UK) hotels","43784","2017-MAR-03"
"772","Italy","133546","2017-MAR-03"
"773","Canada","11272","2017-MAR-03"
"774","Dominican Republic (Dominican Rep) hotels","1547","2017-MAR-03"
"775","Mexico","11561","2017-MAR-03"
"776","Japan","11456","2017-MAR-03"
"777","Panama","926","2017-MAR-03"
"778","Martinique","271","2017-MAR-03"
"779","Saint Martin","290","2017-MAR-03"
"780","Ireland","4366","2017-MAR-03"
"781","U.S. Virgin Islands (US Virgin Is) hotels","194","2017-MAR-03"
"782","Belize","450","2017-MAR-03"
"783","Saint Lucia","162","2017-MAR-03"
"784","Israel","3010","2017-MAR-03"
"785","Guyana","25","2017-MAR-03"
"786","Ghana","712","2017-MAR-03"
"787","Germany","45127","2017-MAR-03"
"788","India","25266","2017-MAR-03"
"789","South Korea","4567","2017-MAR-03"
"790","Malta","1083","2017-MAR-03"
"791","Trinidad and Tobago (Trinidad Tbgo) hotels","136","2017-MAR-03"
"792","Denmark","23242","2017-MAR-03"
"793","New Zealand","5009","2017-MAR-03"
"794","Monaco","29","2017-MAR-03"
"795","Nigeria","808","2017-MAR-03"
"796","Greenland","23","2017-MAR-03"
"797","Peru","4570","2017-MAR-03"
"798","Philippines","3450","2017-MAR-03"
"799","Dominica","111","2017-MAR-03"
"800","Turkey","14554","2017-MAR-03"
"801","Seychelles","451","2017-MAR-03"
"802","France","72270","2017-MAR-03"
"803","Colombia","7230","2017-MAR-03"
"804","Guatemala","663","2017-MAR-03"
"805","Mauritius","1004","2017-MAR-03"
"806","Australia","16179","2017-MAR-03"
"807","Armenia","1263","2017-MAR-03"
"808","Belgium","7206","2017-MAR-03"
"809","Curaçao","373","2017-MAR-03"
"810","Sweden","6889","2017-MAR-03"
"811","Croatia","65064","2017-MAR-03"
"812","Austria","24170","2017-MAR-03"
"813","Argentina","11049","2017-MAR-03"
"814","Solomon Islands (Solomon Is) hotels","22","2017-MAR-03"
"815","Samoa","67","2017-MAR-03"
"816","Oman","305","2017-MAR-03"
"817","Fiji","213","2017-MAR-03"
"818","Tonga","59","2017-MAR-03"
"819","Qatar","125","2017-MAR-03"
"820","Gambia","99","2017-MAR-03"
"821","Ethiopia","362","2017-MAR-03"
"822","Malaysia","5817","2017-MAR-03"
"823","Greece","25393","2017-MAR-03"
"824","Chile","8370","2017-MAR-03"
"825","Portugal","19296","2017-MAR-03"
"826","Bahrain","156","2017-MAR-03"
"827","Anguilla","56","2017-MAR-03"
"828","Sri Lanka","7551","2017-MAR-03"
"829","Tunisia","640","2017-MAR-03"
"830","Liechtenstein","37","2017-MAR-03"
"831","United Arab Emirates (U.A. Emirates) hotels","1575","2017-MAR-03"
"832","Tanzania","1305","2017-MAR-03"
"833","Taiwan","4992","2017-MAR-03"
"834","Spain","62745","2017-MAR-03"
"835","Egypt","1457","2017-MAR-03"
"836","Macau","67","2017-MAR-03"
"837","China","46081","2017-MAR-03"
"838","Kuwait","129","2017-MAR-03"
"839","Morocco","4751","2017-MAR-03"
"840","Ecuador","2265","2017-MAR-03"
"841","Cyprus","3542","2017-MAR-03"
"842","Thailand","18115","2017-MAR-03"
"843","Norway","4209","2017-MAR-03"
"844","New Caledonia","43","2017-MAR-03"
"845","Kenya","1761","2017-MAR-03"
"846","Iraq","92","2017-MAR-03"
"847","St. Maarten","176","2017-MAR-03"
"848","Netherlands","10647","2017-MAR-03"
"849","Cape Verde","411","2017-MAR-03"
"850","Finland","2637","2017-MAR-03"
"851","Uruguay","1860","2017-MAR-03"
"852","Ukraine","6273","2017-MAR-03"
"853","Saudi Arabia","2079","2017-MAR-03"
"854","Cook Islands","168","2017-MAR-03"
"855","Switzerland","10871","2017-MAR-03"
"856","Slovenia","3240","2017-MAR-03"
"857","Nicaragua","750","2017-MAR-03"
"858","Bolivia","558","2017-MAR-03"
"859","Suriname","105","2017-MAR-03"
"860","Senegal","418","2017-MAR-03"
"861","Poland","22109","2017-MAR-03"
"862","French Polynesia (Fr Polynesia) hotels","262","2017-MAR-03"
"863","Montenegro","4977","2017-MAR-03"
"864","Pakistan","270","2017-MAR-03"
"865","Hungary","10928","2017-MAR-03"
"866","Faroe Islands","33","2017-MAR-03"
"867","Bhutan","58","2017-MAR-03"
"868","Cambodia","2378","2017-MAR-03"
"869","South Africa","10768","2017-MAR-03"
"870","Jordan","521","2017-MAR-03"
"871","El Salvador","223","2017-MAR-03"
"872","Honduras","486","2017-MAR-03"
"873","Romania","8534","2017-MAR-03"
"874","Myanmar","1090","2017-MAR-03"
"875","Luxembourg","319","2017-MAR-03"
"876","Vietnam","7322","2017-MAR-03"
"877","Russia (Russian Fed.) hotels","35976","2017-MAR-03"
"878","Albania","1691","2017-MAR-03"
"879","Venezuela","35","2017-MAR-03"
"880","Vanuatu","154","2017-MAR-03"
"881","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-03"
"882","Kazakhstan","1424","2017-MAR-03"
"883","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-03"
"884","Benin","101","2017-MAR-03"
"885","Andorra","475","2017-MAR-03"
"886","Latvia","2123","2017-MAR-03"
"887","Angola","79","2017-MAR-03"
"888","Rwanda","218","2017-MAR-03"
"889","Madagascar","304","2017-MAR-03"
"890","Lebanon","383","2017-MAR-03"
"891","Indonesia","12217","2017-MAR-03"
"892","Brunei (Brunei D.) hotels","30","2017-MAR-03"
"893","Uganda","621","2017-MAR-03"
"894","San Marino","32","2017-MAR-03"
"895","Paraguay","214","2017-MAR-03"
"896","Tajikistan","80","2017-MAR-03"
"897","Cameroon","185","2017-MAR-03"
"898","Nepal","811","2017-MAR-03"
"899","Mozambique","195","2017-MAR-03"
"900","Moldova","364","2017-MAR-03"
"901","Libya","4","2017-MAR-03"
"902","Estonia","2512","2017-MAR-03"
"903","Czech Republic (Czech Rep.) hotels","11162","2017-MAR-03"
"904","Bosnia and Herzegovina (Bosnia Herz) hotels","2402","2017-MAR-03"
"905","Crimea","4542","2017-MAR-03"
"906","Uzbekistan","216","2017-MAR-03"
"907","Swaziland","33","2017-MAR-03"
"908","Northern Mariana Islands (N Mariana Is) hotels","40","2017-MAR-03"
"909","Niue","7","2017-MAR-03"
"910","Laos","899","2017-MAR-03"
"911","Guinea-Bissau","4","2017-MAR-03"
"912","Gabon","37","2017-MAR-03"
"913","Ivory Coast","267","2017-MAR-03"
"914","Bulgaria","8097","2017-MAR-03"
"915","Belarus","2492","2017-MAR-03"
"916","Bangladesh","197","2017-MAR-03"
"917","Azerbaijan","583","2017-MAR-03"
"918","Serbia","3540","2017-MAR-03"
"919","Togo","108","2017-MAR-03"
"920","Mongolia","155","2017-MAR-03"
"921","Micronesia","5","2017-MAR-03"
"922","Malawi","77","2017-MAR-03"
"923","Lithuania","2884","2017-MAR-03"
"924","Lesotho","35","2017-MAR-03"
"925","Kyrgyzstan","495","2017-MAR-03"
"926","Guinea","19","2017-MAR-03"
"927","French Guiana","27","2017-MAR-03"
"928","Burundi","28","2017-MAR-03"
"929","Burkina Faso","39","2017-MAR-03"
"930","Kosovo","115","2017-MAR-03"
"931","Zambia","352","2017-MAR-03"
"932","Reunion","340","2017-MAR-03"
"933","Grenada","59","2017-MAR-03"
"934","Gibraltar","16","2017-MAR-03"
"935","Chad","10","2017-MAR-03"
"936","Algeria","54","2017-MAR-03"
"937","Slovakia","3960","2017-MAR-03"
"938","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-03"
"939","Mauritania","51","2017-MAR-03"
"940","East Timor","33","2017-MAR-03"
"941","Djibouti","14","2017-MAR-03"
"942","Botswana","173","2017-MAR-03"
"943","Antigua & Barbuda (Antigua, Bbda) hotels","95","2017-MAR-03"
"944","Puerto Rico","541","2017-MAR-03"
"945","Bermuda","33","2017-MAR-03"
"946","Haiti","86","2017-MAR-03"
"947","Turks & Caicos Islands (Turks, Ccs Is) hotels","97","2017-MAR-03"
"948","Iceland","1517","2017-MAR-03"
"949","Guam","36","2017-MAR-03"
"950","Barbados","390","2017-MAR-03"
"951","Jamaica","843","2017-MAR-03"
"952","Saint Barts (St. Barts) hotels","141","2017-MAR-03"
"953","Bahamas","220","2017-MAR-03"
"954","Singapore","473","2017-MAR-03"
"955","Aruba","345","2017-MAR-03"
"956","Costa Rica","3243","2017-MAR-03"
"957","Maldives","574","2017-MAR-03"
"958","Guadeloupe","604","2017-MAR-03"
"959","Cayman Islands","90","2017-MAR-03"
"960","United Kingdom (the UK) hotels","43804","2017-MAR-03"
"961","Italy","133660","2017-MAR-03"
"962","Canada","11267","2017-MAR-03"
"963","Dominican Republic (Dominican Rep) hotels","1544","2017-MAR-03"
"964","Mexico","11567","2017-MAR-03"
"965","Japan","11472","2017-MAR-03"
"966","Panama","926","2017-MAR-03"
"967","Martinique","273","2017-MAR-03"
"968","Saint Martin","290","2017-MAR-03"
"969","Ireland","4363","2017-MAR-03"
"970","U.S. Virgin Islands (US Virgin Is) hotels","202","2017-MAR-03"
"971","Belize","450","2017-MAR-03"
"972","Saint Lucia","162","2017-MAR-03"
"973","Israel","3013","2017-MAR-03"
"974","Guyana","26","2017-MAR-03"
"975","Ghana","717","2017-MAR-03"
"976","Germany","45122","2017-MAR-03"
"977","India","25331","2017-MAR-03"
"978","South Korea","4580","2017-MAR-03"
"979","Malta","1083","2017-MAR-03"
"980","Trinidad and Tobago (Trinidad Tbgo) hotels","136","2017-MAR-03"
"981","Denmark","23248","2017-MAR-03"
"982","New Zealand","5014","2017-MAR-03"
"983","Monaco","29","2017-MAR-03"
"984","Nigeria","812","2017-MAR-03"
"985","Greenland","24","2017-MAR-03"
"986","Peru","4571","2017-MAR-03"
"987","Philippines","3464","2017-MAR-03"
"988","Dominica","111","2017-MAR-03"
"989","Turkey","14567","2017-MAR-03"
"990","Seychelles","452","2017-MAR-03"
"991","France","72281","2017-MAR-03"
"992","Colombia","7245","2017-MAR-03"
"993","Guatemala","662","2017-MAR-03"
"994","Mauritius","1002","2017-MAR-03"
"995","Australia","16223","2017-MAR-03"
"996","Armenia","1257","2017-MAR-03"
"997","Belgium","7208","2017-MAR-03"
"998","Curaçao","373","2017-MAR-03"
"999","Sweden","6882","2017-MAR-03"
"1000","Croatia","65117","2017-MAR-03"
"1001","Austria","24178","2017-MAR-03"
"1002","Argentina","11057","2017-MAR-03"
"1003","Solomon Islands (Solomon Is) hotels","22","2017-MAR-03"
"1004","Samoa","67","2017-MAR-03"
"1005","Oman","305","2017-MAR-03"
"1006","Fiji","213","2017-MAR-03"
"1007","Tonga","60","2017-MAR-03"
"1008","Qatar","126","2017-MAR-03"
"1009","Gambia","99","2017-MAR-03"
"1010","Ethiopia","366","2017-MAR-03"
"1011","Malaysia","5829","2017-MAR-03"
"1012","Greece","25409","2017-MAR-03"
"1013","Chile","8383","2017-MAR-03"
"1014","Portugal","19302","2017-MAR-03"
"1015","Bahrain","156","2017-MAR-03"
"1016","Anguilla","56","2017-MAR-03"
"1017","Sri Lanka","7556","2017-MAR-03"
"1018","Tunisia","640","2017-MAR-03"
"1019","Liechtenstein","37","2017-MAR-03"
"1020","United Arab Emirates (U.A. Emirates) hotels","1580","2017-MAR-03"
"1021","Tanzania","1310","2017-MAR-03"
"1022","Taiwan","4988","2017-MAR-03"
"1023","Spain","62765","2017-MAR-03"
"1024","Egypt","1456","2017-MAR-03"
"1025","Macau","67","2017-MAR-03"
"1026","China","46329","2017-MAR-03"
"1027","Kuwait","130","2017-MAR-03"
"1028","Morocco","4759","2017-MAR-03"
"1029","Ecuador","2266","2017-MAR-03"
"1030","Cyprus","3546","2017-MAR-03"
"1031","Thailand","18147","2017-MAR-03"
"1032","Norway","4218","2017-MAR-03"
"1033","New Caledonia","43","2017-MAR-03"
"1034","Kenya","1780","2017-MAR-03"
"1035","Iraq","92","2017-MAR-03"
"1036","St. Maarten","176","2017-MAR-03"
"1037","Netherlands","10658","2017-MAR-03"
"1038","Cape Verde","411","2017-MAR-03"
"1039","Finland","2639","2017-MAR-03"
"1040","Uruguay","1862","2017-MAR-03"
"1041","Ukraine","6282","2017-MAR-03"
"1042","Saudi Arabia","2089","2017-MAR-03"
"1043","Cook Islands","168","2017-MAR-03"
"1044","Switzerland","10873","2017-MAR-03"
"1045","Slovenia","3241","2017-MAR-03"
"1046","Nicaragua","750","2017-MAR-03"
"1047","Bolivia","559","2017-MAR-03"
"1048","Suriname","105","2017-MAR-03"
"1049","Senegal","418","2017-MAR-03"
"1050","Poland","22122","2017-MAR-03"
"1051","French Polynesia (Fr Polynesia) hotels","263","2017-MAR-03"
"1052","Montenegro","4988","2017-MAR-03"
"1053","Pakistan","270","2017-MAR-03"
"1054","Hungary","10929","2017-MAR-03"
"1055","Faroe Islands","34","2017-MAR-03"
"1056","Bhutan","58","2017-MAR-03"
"1057","Cambodia","2378","2017-MAR-03"
"1058","South Africa","10762","2017-MAR-03"
"1059","Jordan","521","2017-MAR-03"
"1060","El Salvador","223","2017-MAR-03"
"1061","Honduras","486","2017-MAR-03"
"1062","Romania","8547","2017-MAR-03"
"1063","Myanmar","1093","2017-MAR-03"
"1064","Luxembourg","319","2017-MAR-03"
"1065","Vietnam","7344","2017-MAR-03"
"1066","Russia (Russian Fed.) hotels","36067","2017-MAR-03"
"1067","Albania","1689","2017-MAR-03"
"1068","Venezuela","35","2017-MAR-03"
"1069","Vanuatu","155","2017-MAR-03"
"1070","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-03"
"1071","Kazakhstan","1426","2017-MAR-03"
"1072","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-03"
"1073","Benin","101","2017-MAR-03"
"1074","Andorra","476","2017-MAR-03"
"1075","Latvia","2125","2017-MAR-03"
"1076","Angola","81","2017-MAR-03"
"1077","Rwanda","218","2017-MAR-03"
"1078","Madagascar","305","2017-MAR-03"
"1079","Lebanon","383","2017-MAR-03"
"1080","Indonesia","12248","2017-MAR-03"
"1081","Brunei (Brunei D.) hotels","30","2017-MAR-03"
"1082","Uganda","622","2017-MAR-03"
"1083","San Marino","32","2017-MAR-03"
"1084","Paraguay","214","2017-MAR-03"
"1085","Tajikistan","80","2017-MAR-03"
"1086","Cameroon","185","2017-MAR-03"
"1087","Nepal","812","2017-MAR-03"
"1088","Mozambique","195","2017-MAR-03"
"1089","Moldova","367","2017-MAR-03"
"1090","Libya","4","2017-MAR-03"
"1091","Estonia","2513","2017-MAR-03"
"1092","Czech Republic (Czech Rep.) hotels","11160","2017-MAR-03"
"1093","Bosnia and Herzegovina (Bosnia Herz) hotels","2409","2017-MAR-03"
"1094","Crimea","4561","2017-MAR-03"
"1095","Uzbekistan","216","2017-MAR-03"
"1096","Swaziland","33","2017-MAR-03"
"1097","Northern Mariana Islands (N Mariana Is) hotels","41","2017-MAR-03"
"1098","Niue","7","2017-MAR-03"
"1099","Laos","898","2017-MAR-03"
"1100","Guinea-Bissau","4","2017-MAR-03"
"1101","Gabon","37","2017-MAR-03"
"1102","Ivory Coast","270","2017-MAR-03"
"1103","Bulgaria","8098","2017-MAR-03"
"1104","Belarus","2496","2017-MAR-03"
"1105","Bangladesh","197","2017-MAR-03"
"1106","Azerbaijan","587","2017-MAR-03"
"1107","Serbia","3548","2017-MAR-03"
"1108","Togo","108","2017-MAR-03"
"1109","Mongolia","155","2017-MAR-03"
"1110","Micronesia","5","2017-MAR-03"
"1111","Malawi","79","2017-MAR-03"
"1112","Lithuania","2886","2017-MAR-03"
"1113","Lesotho","35","2017-MAR-03"
"1114","Kyrgyzstan","496","2017-MAR-03"
"1115","Guinea","19","2017-MAR-03"
"1116","French Guiana","27","2017-MAR-03"
"1117","Burundi","28","2017-MAR-03"
"1118","Burkina Faso","39","2017-MAR-03"
"1119","Kosovo","115","2017-MAR-03"
"1120","Zambia","352","2017-MAR-03"
"1121","Reunion","340","2017-MAR-03"
"1122","Grenada","59","2017-MAR-03"
"1123","Gibraltar","16","2017-MAR-03"
"1124","Chad","10","2017-MAR-03"
"1125","Algeria","54","2017-MAR-03"
"1126","Slovakia","3958","2017-MAR-03"
"1127","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-03"
"1128","Mauritania","51","2017-MAR-03"
"1129","East Timor","33","2017-MAR-03"
"1130","Djibouti","14","2017-MAR-03"
