"","Country","Hotels","Date","Continent"
"77","Albania & other accommodations",2200,2017-07-07,NA
"78","Albania & other accommodations",2251,2017-07-12,NA
"79","Albania & other accommodations",2015,2017-06-12,NA
"80","Albania & other accommodations",2021,2017-06-13,NA
"81","Albania & other accommodations",2021,2017-06-14,NA
"82","Albania & other accommodations",2047,2017-06-15,NA
"83","Albania & other accommodations",2328,2017-07-19,NA
"84","Albania & other accommodations",2350,2017-07-20,NA
"85","Albania & other accommodations",2363,2017-07-21,NA
"86","Albania & other accommodations",2292,2017-07-15,NA
"87","Albania & other accommodations",2312,2017-07-17,NA
"88","Albania & other accommodations",2312,2017-07-18,NA
"89","Albania & other accommodations",2100,2017-06-23,NA
"90","Albania & other accommodations",2251,2017-07-13,NA
"91","Algeria",62,2017-03-24,"Africa"
"92","Algeria",59,2017-03-21,"Africa"
"93","Algeria",62,2017-03-25,"Africa"
"94","Algeria",89,2017-05-22,"Africa"
"95","Algeria",83,2017-05-08,"Africa"
"96","Algeria",79,2017-05-01,"Africa"
"97","Algeria",69,2017-04-18,"Africa"
"98","Algeria",91,2017-05-31,"Africa"
"99","Algeria",67,2017-04-03,"Africa"
"100","Algeria",79,2017-05-02,"Africa"
"101","Algeria",78,2017-04-26,"Africa"
"102","Algeria",70,2017-04-19,"Africa"
"103","Algeria",89,2017-05-23,"Africa"
"104","Algeria",93,2017-06-06,"Africa"
"105","Algeria",74,2017-04-25,"Africa"
"106","Algeria",93,2017-06-05,"Africa"
"107","Algeria",91,2017-05-28,"Africa"
"108","Algeria",78,2017-04-27,"Africa"
"109","Algeria",69,2017-04-17,"Africa"
"110","Algeria",93,2017-06-10,"Africa"
"111","Algeria",63,2017-03-30,"Africa"
"112","Algeria",63,2017-03-29,"Africa"
"113","Algeria",68,2017-04-14,"Africa"
"114","Algeria",89,2017-05-25,"Africa"
"115","Algeria",86,2017-05-15,"Africa"
"116","Algeria",64,2017-03-31,"Africa"
"117","Algeria",59,2017-03-22,"Africa"
"118","Algeria",79,2017-04-28,"Africa"
"119","Algeria",67,2017-04-07,"Africa"
"120","Algeria",83,2017-05-09,"Africa"
"121","Algeria",86,2017-05-14,"Africa"
"122","Algeria",59,2017-03-23,"Africa"
"123","Algeria",64,2017-04-01,"Africa"
"124","Algeria",73,2017-04-21,"Africa"
"125","Algeria",62,2017-03-27,"Africa"
"126","Algeria",67,2017-04-05,"Africa"
"127","Algeria",84,2017-05-11,"Africa"
"128","Algeria",73,2017-04-20,"Africa"
"129","Algeria",62,2017-03-28,"Africa"
"130","Algeria",86,2017-05-13,"Africa"
"131","Algeria",67,2017-04-10,"Africa"
"132","Algeria",67,2017-04-04,"Africa"
"133","Algeria",91,2017-05-30,"Africa"
"134","Algeria",93,2017-06-08,"Africa"
"135","Algeria",84,2017-05-12,"Africa"
"136","Algeria",92,2017-06-01,"Africa"
"137","Algeria",67,2017-04-06,"Africa"
"138","Algeria",67,2017-04-11,"Africa"
"139","Algeria",92,2017-06-02,"Africa"
"140","Algeria",74,2017-04-24,"Africa"
"141","Algeria",93,2017-06-07,"Africa"
"142","Algeria",93,2017-06-09,"Africa"
"143","Algeria",80,2017-05-05,"Africa"
"144","Algeria",87,2017-05-18,"Africa"
"145","Algeria",87,2017-05-17,"Africa"
"146","Algeria",89,2017-05-24,"Africa"
"147","Algeria",87,2017-05-16,"Africa"
"148","Algeria",67,2017-04-12,"Africa"
"149","Algeria",79,2017-05-03,"Africa"
"150","Algeria",68,2017-04-15,"Africa"
"151","Algeria",84,2017-05-10,"Africa"
"152","Algeria",80,2017-05-04,"Africa"
"153","Algeria",89,2017-05-26,"Africa"
"154","Algeria",88,2017-05-19,"Africa"
"155","Algeria",67,2017-04-13,"Africa"
"156","Algeria",60,2017-03-20,"Africa"
"157","Algeria & other accommodations",95,2017-06-15,NA
"158","Algeria & other accommodations",96,2017-06-16,NA
"159","Algeria & other accommodations",97,2017-06-20,NA
"160","Algeria & other accommodations",97,2017-06-21,NA
"161","Algeria & other accommodations",98,2017-06-22,NA
"162","Algeria & other accommodations",98,2017-06-23,NA
"163","Algeria & other accommodations",100,2017-06-27,NA
"164","Algeria & other accommodations",100,2017-06-29,NA
"165","Algeria & other accommodations",100,2017-06-30,NA
"166","Algeria & other accommodations",101,2017-07-05,NA
"167","Algeria & other accommodations",101,2017-07-06,NA
"168","Algeria & other accommodations",101,2017-07-07,NA
"169","Algeria & other accommodations",103,2017-07-12,NA
"170","Algeria & other accommodations",94,2017-06-12,NA
"171","Algeria & other accommodations",94,2017-06-13,NA
"172","Algeria & other accommodations",94,2017-06-14,NA
"173","Algeria & other accommodations",104,2017-07-19,NA
"174","Algeria & other accommodations",106,2017-07-20,NA
"175","Algeria & other accommodations",97,2017-06-19,NA
"176","Algeria & other accommodations",106,2017-07-21,NA
"177","Algeria & other accommodations",105,2017-07-15,NA
"178","Algeria & other accommodations",104,2017-07-17,NA
"179","Algeria & other accommodations",104,2017-07-18,NA
"180","Algeria & other accommodations",103,2017-07-13,NA
"181","Andorra",496,2017-06-01,"Europe"
"182","Andorra",478,2017-03-23,"Europe"
"183","Andorra",488,2017-04-24,"Europe"
"184","Andorra",495,2017-05-26,"Europe"
"185","Andorra",488,2017-04-27,"Europe"
"186","Andorra",495,2017-05-30,"Europe"
"187","Andorra",489,2017-05-02,"Europe"
"188","Andorra",495,2017-05-28,"Europe"
"189","Andorra",493,2017-05-10,"Europe"
"190","Andorra",488,2017-04-26,"Europe"
"191","Andorra",495,2017-05-15,"Europe"
"192","Andorra",488,2017-04-28,"Europe"
"193","Andorra",481,2017-04-01,"Europe"
"194","Andorra",480,2017-03-25,"Europe"
"195","Andorra",478,2017-03-21,"Europe"
"196","Andorra",481,2017-03-27,"Europe"
"197","Andorra",487,2017-04-14,"Europe"
"198","Andorra",495,2017-05-18,"Europe"
"199","Andorra",491,2017-05-05,"Europe"
"200","Andorra",481,2017-04-05,"Europe"
"201","Andorra",489,2017-05-03,"Europe"
"202","Andorra",484,2017-04-11,"Europe"
"203","Andorra",492,2017-05-08,"Europe"
"204","Andorra",496,2017-05-31,"Europe"
"205","Andorra",482,2017-04-06,"Europe"
"206","Andorra",481,2017-03-31,"Europe"
"207","Andorra",481,2017-03-28,"Europe"
"208","Andorra",488,2017-04-25,"Europe"
"209","Andorra",494,2017-05-13,"Europe"
"210","Andorra",494,2017-05-25,"Europe"
"211","Andorra",485,2017-04-13,"Europe"
"212","Andorra",494,2017-05-11,"Europe"
"213","Andorra",482,2017-04-07,"Europe"
"214","Andorra",496,2017-05-22,"Europe"
"215","Andorra",492,2017-05-09,"Europe"
"216","Andorra",499,2017-05-24,"Europe"
"217","Andorra",483,2017-04-04,"Europe"
"218","Andorra",496,2017-06-05,"Europe"
"219","Andorra",482,2017-04-03,"Europe"
"220","Andorra",495,2017-05-17,"Europe"
"221","Andorra",478,2017-03-20,"Europe"
"222","Andorra",481,2017-03-29,"Europe"
"223","Andorra",496,2017-06-07,"Europe"
"224","Andorra",486,2017-04-12,"Europe"
"225","Andorra",496,2017-06-06,"Europe"
"226","Andorra",488,2017-04-19,"Europe"
"227","Andorra",495,2017-05-19,"Europe"
"228","Andorra",496,2017-06-10,"Europe"
"229","Andorra",496,2017-06-09,"Europe"
"230","Andorra",495,2017-05-16,"Europe"
"231","Andorra",494,2017-05-12,"Europe"
"232","Andorra",487,2017-04-15,"Europe"
"233","Andorra",496,2017-05-23,"Europe"
"234","Andorra",478,2017-03-22,"Europe"
"235","Andorra",496,2017-06-08,"Europe"
"236","Andorra",487,2017-04-17,"Europe"
"237","Andorra",495,2017-05-14,"Europe"
"238","Andorra",484,2017-04-10,"Europe"
"239","Andorra",496,2017-06-02,"Europe"
"240","Andorra",487,2017-04-18,"Europe"
"241","Andorra",489,2017-05-01,"Europe"
"242","Andorra",490,2017-05-04,"Europe"
"243","Andorra",480,2017-03-24,"Europe"
"244","Andorra",488,2017-04-20,"Europe"
"245","Andorra",488,2017-04-21,"Europe"
"246","Andorra",481,2017-03-30,"Europe"
"247","Andorra & other accommodations",498,2017-06-16,NA
"248","Andorra & other accommodations",500,2017-06-19,NA
"249","Andorra & other accommodations",500,2017-06-20,NA
"250","Andorra & other accommodations",500,2017-06-21,NA
"251","Andorra & other accommodations",501,2017-06-22,NA
"252","Andorra & other accommodations",500,2017-06-23,NA
"253","Andorra & other accommodations",500,2017-06-27,NA
"254","Andorra & other accommodations",501,2017-06-29,NA
"255","Andorra & other accommodations",501,2017-06-30,NA
"256","Andorra & other accommodations",501,2017-07-05,NA
"257","Andorra & other accommodations",501,2017-07-06,NA
"258","Andorra & other accommodations",501,2017-07-07,NA
"259","Andorra & other accommodations",506,2017-07-12,NA
"260","Andorra & other accommodations",497,2017-06-12,NA
"261","Andorra & other accommodations",497,2017-06-13,NA
"262","Andorra & other accommodations",497,2017-06-14,NA
"263","Andorra & other accommodations",498,2017-06-15,NA
"264","Andorra & other accommodations",510,2017-07-19,NA
"265","Andorra & other accommodations",511,2017-07-20,NA
"266","Andorra & other accommodations",511,2017-07-21,NA
"267","Andorra & other accommodations",375,2017-07-15,NA
"268","Andorra & other accommodations",510,2017-07-17,NA
"269","Andorra & other accommodations",510,2017-07-18,NA
"270","Andorra & other accommodations",506,2017-07-13,NA
"271","Angola",92,2017-04-07,"Africa"
"272","Angola",105,2017-05-19,"Africa"
"273","Angola",101,2017-05-02,"Africa"
"274","Angola",93,2017-04-04,"Africa"
"275","Angola",93,2017-04-13,"Africa"
"276","Angola",107,2017-06-07,"Africa"
"277","Angola",103,2017-05-14,"Africa"
"278","Angola",93,2017-03-24,"Africa"
"279","Angola",101,2017-05-08,"Africa"
"280","Angola",107,2017-06-06,"Africa"
"281","Angola",99,2017-04-27,"Africa"
"282","Angola",103,2017-05-15,"Africa"
"283","Angola",105,2017-05-23,"Africa"
"284","Angola",103,2017-05-12,"Africa"
"285","Angola",100,2017-04-26,"Africa"
"286","Angola",106,2017-05-31,"Africa"
"287","Angola",93,2017-03-25,"Africa"
"288","Angola",93,2017-04-19,"Africa"
"289","Angola",105,2017-05-26,"Africa"
"290","Angola",93,2017-04-15,"Africa"
"291","Angola",105,2017-05-25,"Africa"
"292","Angola",93,2017-03-29,"Africa"
"293","Angola",93,2017-04-10,"Africa"
"294","Angola",93,2017-04-24,"Africa"
"295","Angola",93,2017-04-17,"Africa"
"296","Angola",93,2017-04-12,"Africa"
"297","Angola",104,2017-05-18,"Africa"
"298","Angola",93,2017-04-18,"Africa"
"299","Angola",94,2017-03-20,"Africa"
"300","Angola",105,2017-05-22,"Africa"
"301","Angola",107,2017-06-05,"Africa"
"302","Angola",107,2017-06-01,"Africa"
"303","Angola",107,2017-06-08,"Africa"
"304","Angola",93,2017-03-23,"Africa"
"305","Angola",107,2017-06-09,"Africa"
"306","Angola",93,2017-03-21,"Africa"
"307","Angola",93,2017-04-11,"Africa"
"308","Angola",93,2017-04-01,"Africa"
"309","Angola",101,2017-05-01,"Africa"
"310","Angola",93,2017-03-28,"Africa"
"311","Angola",93,2017-03-30,"Africa"
"312","Angola",107,2017-06-10,"Africa"
"313","Angola",103,2017-05-11,"Africa"
"314","Angola",93,2017-03-27,"Africa"
"315","Angola",103,2017-05-13,"Africa"
"316","Angola",93,2017-04-25,"Africa"
"317","Angola",101,2017-05-09,"Africa"
"318","Angola",93,2017-04-03,"Africa"
"319","Angola",93,2017-03-31,"Africa"
"320","Angola",101,2017-05-05,"Africa"
"321","Angola",101,2017-04-28,"Africa"
"322","Angola",105,2017-05-28,"Africa"
"323","Angola",101,2017-05-03,"Africa"
"324","Angola",105,2017-05-24,"Africa"
"325","Angola",93,2017-03-22,"Africa"
"326","Angola",103,2017-05-16,"Africa"
"327","Angola",93,2017-04-14,"Africa"
"328","Angola",101,2017-05-04,"Africa"
"329","Angola",93,2017-04-21,"Africa"
"330","Angola",92,2017-04-05,"Africa"
"331","Angola",105,2017-05-30,"Africa"
"332","Angola",107,2017-06-02,"Africa"
"333","Angola",92,2017-04-06,"Africa"
"334","Angola",101,2017-05-10,"Africa"
"335","Angola",93,2017-04-20,"Africa"
"336","Angola",104,2017-05-17,"Africa"
"337","Angola & other accommodations",110,2017-06-15,NA
"338","Angola & other accommodations",110,2017-06-16,NA
"339","Angola & other accommodations",111,2017-06-19,NA
"340","Angola & other accommodations",111,2017-06-20,NA
"341","Angola & other accommodations",111,2017-06-21,NA
"342","Angola & other accommodations",111,2017-06-22,NA
"343","Angola & other accommodations",111,2017-06-23,NA
"344","Angola & other accommodations",111,2017-06-27,NA
"345","Angola & other accommodations",111,2017-06-29,NA
"346","Angola & other accommodations",111,2017-07-05,NA
"347","Angola & other accommodations",111,2017-07-06,NA
"348","Angola & other accommodations",111,2017-07-07,NA
"349","Angola & other accommodations",111,2017-07-12,NA
"350","Angola & other accommodations",109,2017-06-12,NA
"351","Angola & other accommodations",109,2017-06-13,NA
"352","Angola & other accommodations",109,2017-06-14,NA
"353","Angola & other accommodations",111,2017-07-19,NA
"354","Angola & other accommodations",111,2017-07-20,NA
"355","Angola & other accommodations",112,2017-07-21,NA
"356","Angola & other accommodations",111,2017-06-30,NA
"357","Angola & other accommodations",111,2017-07-15,NA
"358","Angola & other accommodations",111,2017-07-18,NA
"359","Angola & other accommodations",111,2017-07-13,NA
"360","Angola & other accommodations",111,2017-07-17,NA
"361","Anguilla",72,2017-06-07,"North America"
"362","Anguilla",80,2017-05-13,"North America"
"363","Anguilla",56,2017-03-22,"North America"
"364","Anguilla",79,2017-04-20,"North America"
"365","Anguilla",72,2017-06-02,"North America"
"366","Anguilla",70,2017-04-05,"North America"
"367","Anguilla",70,2017-03-31,"North America"
"368","Anguilla",81,2017-05-05,"North America"
"369","Anguilla",71,2017-05-19,"North America"
"370","Anguilla",79,2017-04-10,"North America"
"371","Anguilla",71,2017-05-22,"North America"
"372","Anguilla",79,2017-04-12,"North America"
"373","Anguilla",72,2017-05-28,"North America"
"374","Anguilla",72,2017-06-10,"North America"
"375","Anguilla",80,2017-04-28,"North America"
"376","Anguilla",80,2017-05-08,"North America"
"377","Anguilla",73,2017-05-26,"North America"
"378","Anguilla",79,2017-04-13,"North America"
"379","Anguilla",72,2017-06-01,"North America"
"380","Anguilla",81,2017-05-04,"North America"
"381","Anguilla",69,2017-03-28,"North America"
"382","Anguilla",80,2017-05-12,"North America"
"383","Anguilla",72,2017-06-06,"North America"
"384","Anguilla",72,2017-05-25,"North America"
"385","Anguilla",56,2017-03-21,"North America"
"386","Anguilla",69,2017-03-25,"North America"
"387","Anguilla",79,2017-04-19,"North America"
"388","Anguilla",79,2017-04-17,"North America"
"389","Anguilla",80,2017-05-14,"North America"
"390","Anguilla",71,2017-05-23,"North America"
"391","Anguilla",80,2017-05-11,"North America"
"392","Anguilla",80,2017-05-09,"North America"
"393","Anguilla",69,2017-03-29,"North America"
"394","Anguilla",71,2017-05-18,"North America"
"395","Anguilla",79,2017-04-14,"North America"
"396","Anguilla",80,2017-04-26,"North America"
"397","Anguilla",72,2017-05-31,"North America"
"398","Anguilla",72,2017-06-09,"North America"
"399","Anguilla",80,2017-04-25,"North America"
"400","Anguilla",72,2017-06-05,"North America"
"401","Anguilla",72,2017-05-30,"North America"
"402","Anguilla",69,2017-03-24,"North America"
"403","Anguilla",70,2017-04-01,"North America"
"404","Anguilla",56,2017-03-23,"North America"
"405","Anguilla",79,2017-04-18,"North America"
"406","Anguilla",56,2017-03-20,"North America"
"407","Anguilla",72,2017-06-08,"North America"
"408","Anguilla",80,2017-04-27,"North America"
"409","Anguilla",70,2017-04-06,"North America"
"410","Anguilla",79,2017-04-15,"North America"
"411","Anguilla",70,2017-04-04,"North America"
"412","Anguilla",80,2017-04-24,"North America"
"413","Anguilla",71,2017-05-17,"North America"
"414","Anguilla",80,2017-05-03,"North America"
"415","Anguilla",69,2017-03-27,"North America"
"416","Anguilla",70,2017-04-03,"North America"
"417","Anguilla",79,2017-04-21,"North America"
"418","Anguilla",79,2017-04-11,"North America"
"419","Anguilla",78,2017-04-07,"North America"
"420","Anguilla",72,2017-05-24,"North America"
"421","Anguilla",80,2017-05-01,"North America"
"422","Anguilla",80,2017-05-10,"North America"
"423","Anguilla",80,2017-05-16,"North America"
"424","Anguilla",80,2017-05-15,"North America"
"425","Anguilla",69,2017-03-30,"North America"
"426","Anguilla",80,2017-05-02,"North America"
"427","Anguilla & other accommodations",73,2017-06-16,NA
"428","Anguilla & other accommodations",63,2017-06-19,NA
"429","Anguilla & other accommodations",63,2017-06-20,NA
"430","Anguilla & other accommodations",64,2017-06-21,NA
"431","Anguilla & other accommodations",64,2017-06-22,NA
"432","Anguilla & other accommodations",64,2017-06-23,NA
"433","Anguilla & other accommodations",64,2017-06-27,NA
"434","Anguilla & other accommodations",64,2017-06-29,NA
"435","Anguilla & other accommodations",64,2017-06-30,NA
"436","Anguilla & other accommodations",64,2017-07-05,NA
"437","Anguilla & other accommodations",64,2017-07-06,NA
"438","Anguilla & other accommodations",64,2017-07-07,NA
"439","Anguilla & other accommodations",64,2017-07-12,NA
"440","Anguilla & other accommodations",73,2017-06-12,NA
